image,image_name,error_type,gt_class_id,gt_class,pred_class_id,pred_class,conf,iou,gt_xyxy,pred_xyxy,visualization
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/pitted_surface_233.jpg,pitted_surface_233.jpg,false_positive,,,3,pitted_surface,0.259461,,,76.89 71.96 138.33 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/pitted_surface/pitted_surface_233.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/pitted_surface_233.jpg,pitted_surface_233.jpg,false_positive,,,3,pitted_surface,0.157751,,,112.45 93.05 199.00 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/pitted_surface/pitted_surface_233.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/pitted_surface_233.jpg,pitted_surface_233.jpg,false_positive,,,3,pitted_surface,0.153552,,,0.00 1.24 15.21 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/pitted_surface/pitted_surface_233.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/pitted_surface_238.jpg,pitted_surface_238.jpg,bad_location,3,pitted_surface,3,pitted_surface,0.718415,0.410156,52.00 23.00 185.00 199.00,120.65 0.80 199.00 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/bad_location/pitted_surface/pitted_surface_238.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/pitted_surface_26.jpg,pitted_surface_26.jpg,false_positive,,,3,pitted_surface,0.386724,,,0.00 0.00 13.61 197.75,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/pitted_surface/pitted_surface_26.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/pitted_surface_26.jpg,pitted_surface_26.jpg,false_positive,,,3,pitted_surface,0.149252,,,0.00 0.00 17.81 163.22,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/pitted_surface/pitted_surface_26.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/pitted_surface_276.jpg,pitted_surface_276.jpg,false_positive,,,2,patches,0.179810,,,119.81 0.00 199.00 73.97,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/patches/pitted_surface_276.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/pitted_surface_276.jpg,pitted_surface_276.jpg,false_positive,,,3,pitted_surface,0.154984,,,174.38 4.38 199.00 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/pitted_surface/pitted_surface_276.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/pitted_surface_276.jpg,pitted_surface_276.jpg,false_positive,,,3,pitted_surface,0.151846,,,0.05 0.03 170.23 147.46,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/pitted_surface/pitted_surface_276.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/pitted_surface_28.jpg,pitted_surface_28.jpg,class_error,3,pitted_surface,4,rolled-in_scale,0.394466,0.714666,55.00 1.00 124.00 25.00,45.53 0.00 130.08 22.49,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/class_error/pitted_surface/pitted_surface_28.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/pitted_surface_28.jpg,pitted_surface_28.jpg,false_positive,,,3,pitted_surface,0.110489,,,100.26 0.00 199.00 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/pitted_surface/pitted_surface_28.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/pitted_surface_33.jpg,pitted_surface_33.jpg,false_positive,,,5,scratches,0.193761,,,0.00 0.00 7.83 197.29,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/scratches/pitted_surface_33.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/pitted_surface_33.jpg,pitted_surface_33.jpg,false_positive,,,3,pitted_surface,0.120227,,,0.04 0.39 8.48 194.18,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/pitted_surface/pitted_surface_33.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/pitted_surface_53.jpg,pitted_surface_53.jpg,false_positive,,,3,pitted_surface,0.302611,,,0.06 1.20 80.09 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/pitted_surface/pitted_surface_53.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/pitted_surface_53.jpg,pitted_surface_53.jpg,false_positive,,,3,pitted_surface,0.211195,,,128.13 0.25 199.00 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/pitted_surface/pitted_surface_53.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/pitted_surface_53.jpg,pitted_surface_53.jpg,false_positive,,,3,pitted_surface,0.172252,,,0.00 0.28 137.87 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/pitted_surface/pitted_surface_53.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/pitted_surface_98.jpg,pitted_surface_98.jpg,false_positive,,,3,pitted_surface,0.777511,,,144.05 102.92 199.00 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/pitted_surface/pitted_surface_98.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_1.jpg,rolled-in_scale_1.jpg,bad_location,4,rolled-in_scale,4,rolled-in_scale,0.139575,0.472510,72.00 111.00 134.00 169.00,52.87 130.81 138.73 164.31,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/bad_location/rolled-in_scale/rolled-in_scale_1.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_1.jpg,rolled-in_scale_1.jpg,false_positive,,,4,rolled-in_scale,0.123189,,,48.97 140.59 117.00 173.60,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_1.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_129.jpg,rolled-in_scale_129.jpg,false_positive,,,4,rolled-in_scale,0.384334,,,73.98 14.79 149.32 133.64,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_129.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_129.jpg,rolled-in_scale_129.jpg,false_positive,,,4,rolled-in_scale,0.200898,,,26.82 163.46 90.20 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_129.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_129.jpg,rolled-in_scale_129.jpg,false_positive,,,4,rolled-in_scale,0.194154,,,40.67 72.14 88.51 122.65,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_129.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_129.jpg,rolled-in_scale_129.jpg,false_positive,,,4,rolled-in_scale,0.146726,,,25.15 168.00 77.20 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_129.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_129.jpg,rolled-in_scale_129.jpg,false_positive,,,4,rolled-in_scale,0.129756,,,40.51 72.42 144.37 132.80,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_129.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_142.jpg,rolled-in_scale_142.jpg,false_positive,,,4,rolled-in_scale,0.623128,,,53.84 19.25 93.30 102.95,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_142.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_142.jpg,rolled-in_scale_142.jpg,false_positive,,,4,rolled-in_scale,0.295788,,,33.13 128.57 103.40 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_142.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_142.jpg,rolled-in_scale_142.jpg,false_positive,,,4,rolled-in_scale,0.170074,,,32.19 150.63 102.04 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_142.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_142.jpg,rolled-in_scale_142.jpg,false_positive,,,4,rolled-in_scale,0.142235,,,0.07 0.00 35.13 15.93,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_142.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_153.jpg,rolled-in_scale_153.jpg,false_positive,,,4,rolled-in_scale,0.727391,,,65.29 67.24 123.75 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_153.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_153.jpg,rolled-in_scale_153.jpg,false_positive,,,4,rolled-in_scale,0.228802,,,77.01 0.02 138.54 61.42,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_153.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_153.jpg,rolled-in_scale_153.jpg,false_positive,,,4,rolled-in_scale,0.196175,,,76.98 0.36 138.17 120.40,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_153.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_153.jpg,rolled-in_scale_153.jpg,false_positive,,,4,rolled-in_scale,0.175254,,,151.99 0.19 199.00 58.90,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_153.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_158.jpg,rolled-in_scale_158.jpg,bad_location,4,rolled-in_scale,4,rolled-in_scale,0.102322,0.487782,15.00 120.00 81.00 192.00,29.40 128.27 82.98 174.05,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/bad_location/rolled-in_scale/rolled-in_scale_158.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_158.jpg,rolled-in_scale_158.jpg,false_positive,,,4,rolled-in_scale,0.731689,,,30.66 84.89 90.23 172.56,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_158.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_158.jpg,rolled-in_scale_158.jpg,false_positive,,,4,rolled-in_scale,0.582325,,,114.21 111.10 173.04 198.22,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_158.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_158.jpg,rolled-in_scale_158.jpg,false_positive,,,4,rolled-in_scale,0.144044,,,108.16 110.28 172.09 159.61,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_158.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_158.jpg,rolled-in_scale_158.jpg,false_positive,,,4,rolled-in_scale,0.101246,,,27.30 108.34 170.96 172.23,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_158.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_16.jpg,rolled-in_scale_16.jpg,false_positive,,,4,rolled-in_scale,0.488831,,,59.51 53.50 109.69 191.29,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_16.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_16.jpg,rolled-in_scale_16.jpg,false_positive,,,4,rolled-in_scale,0.295568,,,58.34 159.69 106.03 191.48,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_16.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_16.jpg,rolled-in_scale_16.jpg,false_positive,,,4,rolled-in_scale,0.104554,,,59.32 129.84 107.73 190.22,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_16.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_16.jpg,rolled-in_scale_16.jpg,false_negative,4,rolled-in_scale,,,,,157.00 66.00 183.00 94.00,,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_negative/rolled-in_scale/rolled-in_scale_16.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_161.jpg,rolled-in_scale_161.jpg,bad_location,4,rolled-in_scale,4,rolled-in_scale,0.546194,0.339918,37.00 4.00 89.00 63.00,61.94 0.17 112.99 63.35,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/bad_location/rolled-in_scale/rolled-in_scale_161.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_161.jpg,rolled-in_scale_161.jpg,false_positive,,,4,rolled-in_scale,0.337550,,,60.82 0.00 104.44 38.44,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_161.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_161.jpg,rolled-in_scale_161.jpg,false_positive,,,4,rolled-in_scale,0.237823,,,112.99 87.07 199.00 137.86,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_161.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_161.jpg,rolled-in_scale_161.jpg,false_positive,,,4,rolled-in_scale,0.230823,,,42.56 153.63 106.93 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_161.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_161.jpg,rolled-in_scale_161.jpg,false_positive,,,4,rolled-in_scale,0.133142,,,145.43 92.80 199.00 150.72,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_161.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_161.jpg,rolled-in_scale_161.jpg,false_positive,,,4,rolled-in_scale,0.100330,,,117.19 92.11 199.00 186.01,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_161.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_170.jpg,rolled-in_scale_170.jpg,false_positive,,,4,rolled-in_scale,0.109269,,,0.58 150.81 119.42 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_170.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_170.jpg,rolled-in_scale_170.jpg,false_negative,4,rolled-in_scale,,,,,31.00 27.00 129.00 87.00,,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_negative/rolled-in_scale/rolled-in_scale_170.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_175.jpg,rolled-in_scale_175.jpg,false_positive,,,4,rolled-in_scale,0.407306,,,105.58 30.43 199.00 132.60,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_175.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_175.jpg,rolled-in_scale_175.jpg,false_positive,,,4,rolled-in_scale,0.296071,,,107.45 83.12 199.00 190.69,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_175.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_188.jpg,rolled-in_scale_188.jpg,bad_location,4,rolled-in_scale,4,rolled-in_scale,0.474139,0.478799,52.00 13.00 104.00 48.00,75.90 11.53 108.11 47.21,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/bad_location/rolled-in_scale/rolled-in_scale_188.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_188.jpg,rolled-in_scale_188.jpg,false_positive,,,4,rolled-in_scale,0.238556,,,21.32 40.93 102.76 111.80,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_188.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_188.jpg,rolled-in_scale_188.jpg,false_positive,,,4,rolled-in_scale,0.136824,,,20.63 14.23 108.00 61.37,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_188.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_191.jpg,rolled-in_scale_191.jpg,false_positive,,,4,rolled-in_scale,0.687413,,,117.72 97.08 185.81 160.18,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_191.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_191.jpg,rolled-in_scale_191.jpg,false_positive,,,4,rolled-in_scale,0.198478,,,0.40 39.42 46.27 89.42,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_191.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_191.jpg,rolled-in_scale_191.jpg,false_positive,,,4,rolled-in_scale,0.131020,,,87.54 0.01 139.01 33.36,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_191.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_192.jpg,rolled-in_scale_192.jpg,bad_location,4,rolled-in_scale,4,rolled-in_scale,0.243991,0.425486,108.00 155.00 199.00 198.00,117.39 122.18 179.07 195.96,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/bad_location/rolled-in_scale/rolled-in_scale_192.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_192.jpg,rolled-in_scale_192.jpg,bad_location,4,rolled-in_scale,4,rolled-in_scale,0.158946,0.289060,62.00 31.00 157.00 129.00,107.51 68.15 158.28 149.31,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/bad_location/rolled-in_scale/rolled-in_scale_192.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_192.jpg,rolled-in_scale_192.jpg,false_positive,,,4,rolled-in_scale,0.360612,,,26.21 26.04 90.53 114.33,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_192.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_192.jpg,rolled-in_scale_192.jpg,false_positive,,,4,rolled-in_scale,0.284599,,,137.04 6.76 167.69 52.48,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_192.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_192.jpg,rolled-in_scale_192.jpg,false_positive,,,4,rolled-in_scale,0.253656,,,136.53 6.17 167.38 29.36,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_192.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_192.jpg,rolled-in_scale_192.jpg,false_positive,,,4,rolled-in_scale,0.148456,,,45.54 24.39 91.57 111.05,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_192.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_20.jpg,rolled-in_scale_20.jpg,false_positive,,,4,rolled-in_scale,0.327052,,,110.07 0.05 167.46 28.63,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_20.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_20.jpg,rolled-in_scale_20.jpg,false_positive,,,4,rolled-in_scale,0.154693,,,124.26 149.36 197.81 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_20.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_20.jpg,rolled-in_scale_20.jpg,false_positive,,,4,rolled-in_scale,0.117570,,,103.60 3.74 191.30 120.65,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_20.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_210.jpg,rolled-in_scale_210.jpg,false_positive,,,4,rolled-in_scale,0.630345,,,42.32 14.52 90.27 99.47,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_210.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_210.jpg,rolled-in_scale_210.jpg,false_positive,,,4,rolled-in_scale,0.230323,,,131.22 77.66 171.67 175.32,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_210.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_210.jpg,rolled-in_scale_210.jpg,false_positive,,,4,rolled-in_scale,0.135702,,,116.93 39.34 166.52 112.34,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_210.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_258.jpg,rolled-in_scale_258.jpg,false_positive,,,4,rolled-in_scale,0.334416,,,175.46 90.71 199.00 195.61,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_258.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_258.jpg,rolled-in_scale_258.jpg,false_positive,,,4,rolled-in_scale,0.313779,,,61.40 0.04 147.73 41.31,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_258.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_258.jpg,rolled-in_scale_258.jpg,false_positive,,,4,rolled-in_scale,0.204323,,,96.66 0.03 147.90 44.51,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_258.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_258.jpg,rolled-in_scale_258.jpg,false_positive,,,4,rolled-in_scale,0.159854,,,56.74 54.73 158.34 155.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_258.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_258.jpg,rolled-in_scale_258.jpg,false_positive,,,4,rolled-in_scale,0.131607,,,71.25 0.61 156.91 125.76,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_258.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_258.jpg,rolled-in_scale_258.jpg,false_positive,,,4,rolled-in_scale,0.125785,,,119.35 80.34 199.00 197.69,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_258.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_258.jpg,rolled-in_scale_258.jpg,false_positive,,,4,rolled-in_scale,0.108858,,,10.51 169.17 166.13 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_258.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_258.jpg,rolled-in_scale_258.jpg,false_positive,,,4,rolled-in_scale,0.107085,,,62.28 0.00 147.80 69.36,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_258.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_274.jpg,rolled-in_scale_274.jpg,false_positive,,,4,rolled-in_scale,0.594751,,,2.52 29.17 126.38 161.69,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_274.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_281.jpg,rolled-in_scale_281.jpg,false_positive,,,4,rolled-in_scale,0.517802,,,90.25 15.80 148.43 150.99,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_281.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_281.jpg,rolled-in_scale_281.jpg,false_positive,,,4,rolled-in_scale,0.218642,,,98.80 0.10 141.30 49.23,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_281.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_281.jpg,rolled-in_scale_281.jpg,false_positive,,,4,rolled-in_scale,0.155934,,,58.52 53.57 156.25 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_281.jpg
/home/kdy/pycharm_prj/defact_detection/data/yolo/images/test/rolled-in_scale_281.jpg,rolled-in_scale_281.jpg,false_positive,,,4,rolled-in_scale,0.151638,,,59.70 129.58 160.06 199.00,/home/kdy/pycharm_prj/defact_detection/outputs/error_analysis/visual_cases/false_positive/rolled-in_scale/rolled-in_scale_281.jpg
